Country,ParticipantName,Address,City,BIC,Readiness Date,Scheme Leaving Date,Scheme Options
AUSTRIA,Raiffeisenbank Peuerbach eGen,Hauptstrasse 14/1,Peuerbach,RZOOAT2L442,2017-11-21,,
AUSTRIA,Raiffeisenbank Pinzgau Mitte eGen,Loferer Str. 5,Saalfelden,RVSAAT2S053,2017-11-21,,
AUSTRIA,Raiffeisenbank Pitztal reg.Gen.m.b.H.,Unterdorf 18,Wenns,RZTIAT22353,2017-11-21,,
AUSTRIA,Raiffeisenbank Poendorf-Frankenmarkt eGen,Poendorf 4,Poendorf,RZOOAT2L434,2017-11-21,,
AUSTRIA,Raiffeisenbank Pongau Mitte eGen,Salzburger Str. 39b,Schwarzach,RVSAAT2S055,2017-11-21,,
AUSTRIA,Raiffeisenbank Prambachkirchen eGen,Hauptstrasse 18,Prambachkirchen,RZOOAT2L437,2017-11-21,,
AUSTRIA,Raiffeisenbank Purbach eGen,Hauptgasse 19,Purbach/N.See,RLBBAT2E078,2017-11-21,,
AUSTRIA,Raiffeisenbank Radstadt-Untertauern-Filzmoos-Forstau eGen,Stadtplatz 6/7,Radstadt,RVSAAT2S049,2017-11-21,,
AUSTRIA,Raiffeisenbank Rauris-Bucheben eGen,Marktstrasse 32,Rauris,RVSAAT2S051,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Altheim eGen,Braunauerstrasse 22,Altheim,RZOOAT2L030,2017-11-21,,
AUSTRIA,RAIFFEISENBANK REGION AMSTETTEN eGen,"37, HAUPTPLATZ",AMSTETTEN,RLNWATWWAMS,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Bad Leonfelden eGen,Hauptplatz 2,Bad Leonfelden,RZOOAT2L277,2017-11-21,,
AUSTRIA,RAIFFEISENBANK REGION BADEN eGen,RAIFFEISENPLATZ 1,BADEN/WIEN,RLNWATWWBAD,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Braunau eGen,Salzburger Strasse 4,Braunau am Inn,RZOOAT2L060,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Deutschkreutz-Horitschon eGen,Hauptstrasse 49,Deutschkreutz,RLBBAT2E010,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Eferding eGen,Schiferplatz 24,Eferding,RZOOAT2L180,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Fehring eGen,Taborstrasse 1,Fehring,RZSTAT2G071,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Feldbach eGen,Hauptplatz 18,Feldbach,RZSTAT2G497,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Freistadt eGen,Linzer Strasse 15,Freistadt,RZOOAT2L110,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Fuerstenfeld eGen,Stad-Zug-Platz 4,Fuerstenfeld,RZSTAT2G077,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Gallneukirchen eGen,Reichenauerstrasse 6-8,Gallneukirchen,RZOOAT2L111,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Gleisdorf-Pischelsdorf eGen,Florianiplatz 18-19,Gleisdorf,RZSTAT2G103,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Grieskirchen eGen,Rossmarkt 11,Grieskirchen,RZOOAT2L736,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Hartberg eGen,Wiesengasse 2,Hartberg,RZSTAT2G403,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Hausruck eGen,Marktplatz 6,Haag am Hausruck,RZOOAT2L250,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Kirchdorf eGen,Hauptstrasse 2,Micheldorf,RZOOAT2L380,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Neufelden eGen,Wimbergstrasse 1,St. Peter am Wimberg,RZOOAT2L300,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Parndorf eGen,Hauptstrasse 63,Parndorf,RLBBAT2E072,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Ried i.I. eGen,Friedrich-Thurner-Strasse 14,Ried im Innkreis,RZOOAT2L450,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Rohrbach eGen,Stadtplatz 30,Rohrbach,RZOOAT2L410,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Schaerding,Oberer Stadtplatz 42,Schaerding,RZOOAT2L455,2017-11-21,,
AUSTRIA,RAIFFEISENBANK REGION SCHALLABURG eGen,LINZER STRASSE 6,LOOSDORF,RLNWATW1477,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Schwanenstadt eGen,Stadtplatz 25-26,Schwanenstadt,RZOOAT2L630,2017-11-21,,
AUSTRIA,RAIFFEISENBANK REGION SCHWECHAT eGen,"5, BRUCK - HAINBURGERSTRASSE",SCHWECHAT,RLNWATWW823,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Sierning-Enns eGen,Neustrasse 5,Sierning,RZOOAT2L560,2017-11-21,,
AUSTRIA,RAIFFEISENBANK REGION ST. POELTEN eGen,"4, FRANZISKANERGASSE",ST. POELTEN,RLNWATWWOBG,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Voecklabruck eGen,Ferdinand-oettl-Strasse 13,Voecklabruck,RZOOAT2L710,2017-11-21,,
AUSTRIA,RAIFFEISENBANK REGION WALDVIERTEL MITTE eGen,"23, LANDSTRASSE",ZWETTL,RLNWATWWZWE,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Wiener Alpen eGen,"3, BAHNSTRASSE",ASPANG,RLNWATWWASP,2017-11-21,,
AUSTRIA,Raiffeisenbank Region Wörthersee eG,Karawankenplatz 2,Velden/Woerthersee,RZKTAT2K390,2017-11-21,,
AUSTRIA,Raiffeisenbank Rosental reg.Gen.m.b.H.,Feistritz 126,Feistritz/Rosental,RZKTAT2K487,2017-11-21,,
AUSTRIA,Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen,Dorfplatz 311,Saalbach,RVSAAT2S052,2017-11-21,,
AUSTRIA,Raiffeisenbank Salzburg-Liefering-Maxglan-Siezenheim eGen,Innsbrucker Bundesstraße 34,Salzburg,RVSAAT2S034,2017-11-21,,
AUSTRIA,Raiffeisenbank Salzburger Seenland eGen,Hauptstrasse 52,Seekirchen am Wallersee,RVSAAT2S047,2017-11-21,,
AUSTRIA,Raiffeisenbank Salzkammergut eGen,Schiffslaende 5,Gmunden,RZOOAT2L510,2017-11-21,,
AUSTRIA,Raiffeisenbank Schladming-Gröbming eGen,Hauptstrasse 279,Groebming,RZSTAT2G113,2017-11-21,,
AUSTRIA,RAIFFEISENBANK SEEFELD - HADRES eGen,"103, HAUPTPLATZ",HADRES,RLNWATW1275,2017-11-21,,
AUSTRIA,Raiffeisenbank Seefeld-Leutasch-Reith-Scharnitz reg.Gen.m.b.H.,Muenchner Strasse 38,Seefeld,RZTIAT22314,2017-11-21,,
AUSTRIA,Raiffeisenbank Serfaus-Fiss-Ried reg.Gen.m.b.H.,Dorfbahnstrasse 41-43,Serfaus,RZTIAT22315,2017-11-21,,
AUSTRIA,Raiffeisenbank Sillian eGen,Marktplatz 10,Sillian,RZTIAT22368,2017-11-21,,
AUSTRIA,Raiffeisenbank Silz-Haiming und Umgebung reg.Gen.m.b.H.,Tirolerstrasse 78,Silz,RZTIAT22316,2017-11-21,,
AUSTRIA,Raiffeisenbank Soelden reg.Gen.m.b.H.,Dorfstrasse 88,Soelden,RZTIAT22324,2017-11-21,,
AUSTRIA,Raiffeisenbank St. Agatha eGen,Stauffstrasse 8,St. Agatha,RZOOAT2L521,2017-11-21,,
AUSTRIA,Raiffeisenbank St. Florian am Inn eGen,St. Florian 50,St. Florian am Inn,RZOOAT2L522,2017-11-21,,
AUSTRIA,Raiffeisenbank St. Marien eGen,St. Marien 19,St. Marien,RZOOAT2L530,2017-11-21,,
AUSTRIA,Raiffeisenbank St. Roman eGen,Altendorf 29,St. Roman bei Schaerding,RZOOAT2L540,2017-11-21,,
AUSTRIA,RaiffeisenBank St. Ulrich-Waidring eGen,Dorfstrasse 5a,Waidring,RZTIAT22349,2017-11-21,,
AUSTRIA,Raiffeisenbank St.Gilgen-Fuschl-Strobl eGen,Mozartplatz 4,St. Gilgen,RVSAAT2S056,2017-11-21,,
AUSTRIA,Raiffeisenbank St.Johann-Wagrain-Kleinarl eGen,Ing. Ludwig-Pech-Str.1,St. Johann/Pg.,RVSAAT2S069,2017-11-21,,
AUSTRIA,Raiffeisenbank St.Martin-Lofer-Weissbach eGen,St.Martin 7,St. Martin,RVSAAT2S060,2017-11-21,,
AUSTRIA,Raiffeisenbank St.Paul im Lavanttal eGen,Hauptstrasse 26,St.Paul/Lav.,RZKTAT2K500,2017-11-21,,
AUSTRIA,Raiffeisenbank Stallhofen eGen,Raiffeisenplatz 1,Stallhofen,RZSTAT2G433,2017-11-21,,
AUSTRIA,Raiffeisenbank Steinbach-Gruenburg eGen,Ortsplatz 2,Steinbach an der Steyr,RZOOAT2L633,2017-11-21,,
AUSTRIA,Raiffeisenbank Steirisches Salzkammergut-Öblarn eGen,Bad Mitterndorf 13,Bad Mitterndorf,RZSTAT2G249,2017-11-21,,
AUSTRIA,Raiffeisenbank Steyr eGen,Stadtplatz 46,Steyr,RZOOAT2L114,2017-11-21,,
AUSTRIA,RAIFFEISENBANK STOCKERAU eGen,"2, RATHAUSPLATZ",STOCKERAU,RLNWATWWSTO,2017-11-21,,
AUSTRIA,Raiffeisenbank Straden eGen,Raiffeisengasse 75,Straden,RZSTAT2G436,2017-11-21,,
AUSTRIA,Raiffeisenbank Strass-Spielfeld eGen,Hauptstrasse 59,Strass,RZSTAT2G420,2017-11-21,,
AUSTRIA,Raiffeisenbank Strasswalchen eGen,Salzburger Str. 3,Strasswalchen,RVSAAT2S062,2017-11-21,,
AUSTRIA,Raiffeisenbank Sued-Weststeiermark eGen,Oberer Markt 9,Wies,RZSTAT2G056,2017-11-21,,
AUSTRIA,Raiffeisenbank Tannheimertal reg.Gen.m.b.H.,Nr. 21,Tannheim,RZTIAT22333,2017-11-21,,
AUSTRIA,Raiffeisenbank Taxenbach reg. eGen,Raiffeisenstrasse 1,Taxenbach,RVSAAT2S064,2017-11-21,,
AUSTRIA,Raiffeisenbank Timmelkam-Lenzing-Puchkirchen eGen,Pollheimerstrasse 1,Timelkam,RZOOAT2L669,2017-11-21,,
AUSTRIA,RAIFFEISENBANK TIROL MITTE WEST eGEN,Untermarktstr. 3,Telfs,RZTIAT22336,2017-11-21,,
AUSTRIA,RAIFFEISENBANK TRAISENTAL-GOELSENTAL eGen,BABENBERGERGERSTRASSE 5,LILIENFELD,RLNWATWWLFD,2017-11-21,,
AUSTRIA,RAIFFEISENBANK TULLN eGen,"9, BAHNHOFSTRASSE",TULLN,RLNWATW1880,2017-11-21,,
AUSTRIA,Raiffeisenbank Turnau-St.Lorenzen eGen,Hauptstrasse 21,St.Marein i.M.,RZSTAT2G347,2017-11-21,,
AUSTRIA,Raiffeisenbank Tux reg.Gen.m.b.H.,Lanersbach 464,Tux,RZTIAT22342,2017-11-21,,
AUSTRIA,Raiffeisenbank Unken eGen,Niederland 103,Unken,RVSAAT2S066,2017-11-21,,
AUSTRIA,Raiffeisenbank Unteres Lavanttal eGen,Lavamuend 41,Lavamuend,RZKTAT2K292,2017-11-21,,
AUSTRIA,Raiffeisenbank Untersberg eGen,Hauptstrasse 28,Groedig,RVSAAT2S018,2017-11-21,,
AUSTRIA,RAIFFEISENBANK VITIS eGen,"30, HAUPTPLATZ",VITIS,RLNWATW1901,2017-11-21,,
AUSTRIA,Raiffeisenbank Voelkermarkt-Bleiburg eGen,Hauptplatz 12,Voelkermarkt,RZKTAT2K546,2017-11-21,,
AUSTRIA,Raiffeisenbank Vorderbregenzerwald eGen,Platz 186,Hittisau,RVVGAT2B435,2017-11-21,,
AUSTRIA,Raiffeisenbank Vorderes Ötztal eGen,Hauptstrasse 64,oetz,RZTIAT22291,2017-11-21,,
AUSTRIA,Raiffeisenbank Vorderland reg. Gen.m.b.H.,Montfortstr. 9,Sulz-Roethis,RVVGAT2B475,2017-11-21,,
AUSTRIA,Raiffeisenbank Wagram-Schmidatal eGen,BAHNHOFSTRASSE 25,ABSDORF,RLNWATW1002,2017-11-21,,
AUSTRIA,RAIFFEISENBANK WAIDHOFEN AN DER THAYA eGen,"1, RAIFFEISENPROMENADE",WAIDHOFEN AN DER THAYA,RLNWATWWWTH,2017-11-21,,
AUSTRIA,Raiffeisenbank Walding-Ottensheim eGen,Raiffeisenplatz 2,Walding,RZOOAT2L732,2017-11-21,,
AUSTRIA,Raiffeisenbank Wallersee eGen,Hauptstraße 39,Neumarkt am Wallersee,RVSAAT2S021,2017-11-21,,
AUSTRIA,Raiffeisenbank Wals-Himmelreich eGen,Hauptstrasse 13,Wals,RVSAAT2S071,2017-11-21,,
AUSTRIA,Raiffeisenbank Wartberg an der Krems eGen,Hauptstrasse 23,Wartberg an der Krems,RZOOAT2L738,2017-11-21,,
AUSTRIA,Raiffeisenbank Weiden am See eGen,Schulzeile 1,Weiden/See,RLBBAT2E106,2017-11-21,,
AUSTRIA,Raiffeisenbank Weissachtal eGen,Dorf Nr. 245,Sulzberg,RVVGAT2B474,2017-11-21,,
AUSTRIA,Raiffeisenbank Weisskirchen a. d. Traun eGen,Raiffeisenweg 1,Weisskirchen,RZOOAT2L741,2017-11-21,,
AUSTRIA,Raiffeisenbank Weiz-Anger eGen,Kapruner-Generator Strasse 10,Weiz,RZSTAT2G187,2017-11-21,,
AUSTRIA,Raiffeisenbank Wels eGen,Kaiser Josef-Platz 58,Wels,RZOOAT2L680,2017-11-21,,
AUSTRIA,Raiffeisenbank Wels Sued eGen,Rodlbergerstrasse 31,Thalheim bei Wels,RZOOAT2L770,2017-11-21,,
AUSTRIA,Raiffeisenbank Wernberg reg.Gen.m.b.H.,Bundesstrasse 9,Wernberg,RZKTAT2K559,2017-11-21,,
AUSTRIA,Raiffeisenbank Weyer eGen,Marktplatz 11,Weyer,RZOOAT2L747,2017-11-21,,
AUSTRIA,RAIFFEISENBANK WIENERWALD eGen,"62, HAUPTSTRASSE",PRESSBAUM,RLNWATWWPRB,2017-11-21,,
AUSTRIA,RAIFFEISENBANK WILDER KAISER - BRIXENTAL WEST eGEN,Brixentaler Strasse 15,Hopfgarten,RZTIAT22245,2017-11-21,,
AUSTRIA,Raiffeisenbank Wildschoenau reg.Gen.m.b.H.,Nr. 314,Oberau,RZTIAT22357,2017-11-21,,
AUSTRIA,Raiffeisenbank Windischgarsten eGen,Bahnhofstrasse 6,Windischgarsten,RZOOAT2L491,2017-11-21,,
AUSTRIA,Raiffeisenbank Wipptal - Stubaital Mitte eGen,Brennerstrasse 52,Steinach,RZTIAT22329,2017-11-21,,
AUSTRIA,RAIFFEISENBANK WOLKERSDORF - AUERSTAHL eGen,"5, HAUPTSTRASSE",WOLKERSDORF,RLNWATWWWDF,2017-11-21,,
AUSTRIA,RAIFFEISENBANK YBBSTAL eGen,"22, OBERER STADTPLATZ",WAIDHOFEN AN DER YBBS,RLNWATWWWHY,2017-11-21,,
AUSTRIA,Raiffeisenbank Zirbenland eGen,Hauptplatz 12,Judenburg,RZSTAT2G368,2017-11-21,,
AUSTRIA,Raiffeisenbezirksbank Oberwart eGen,Wiener Strasse 5,Oberwart,RLBBAT2E125,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE BLINDENMARKT eGen,"40, HAUPTSTRASSE",BLINDENMARKT,RLNWATW1059,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE DOBERSBERG  - WALDKIRCHEN eGen,"20, HAUPTPLATZ",DOBERSBERG,RLNWATW1099,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE ERNSTBRUNN eGen,"11, HAUPTPLATZ",ERNSTBRUNN,RLNWATW1145,2017-11-21,,
AUSTRIA,Raiffeisenkasse fuer Mutters Natters und Kreith reg.Gen.m.b.H.,Kirchplatz 10,Mutters,RZTIAT22281,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE HAIDERSHOFEN eGen,"158, HAIDERSHOFEN",HAIDERSHOFEN,RLNWATWW278,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE HEILIGENEICH eGen,"1, RAIFFEISENPLATZ",HEILIGENEICH,RLNWATW1286,2017-11-21,,
AUSTRIA,Raiffeisenkasse Nauders reg.Gen.m.b.H.,Dr.-Tschiggfrey-Str. 66,Nauders,RZTIAT22283,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE NEUSIEDL AN DER ZAYA eGen,"3, HAUPTPLATZ",NEUSIEDL AN DER ZAYA,RLNWATWWNSD,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE ORTH A.D. DONAU eGen,"24, AM MARKT",ORTH AN DER DONAU,RLNWATWWODO,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE RETZ - PULKAUTAL eGen,"33, HAUPTPLATZ",RETZ,RLNWATW1715,2017-11-21,,
AUSTRIA,Raiffeisenkasse Rum-Innsbruck/Arzl reg.Gen.m.b.H.,Doerferstrasse 10 a,Rum,RZTIAT22310,2017-11-21,,
AUSTRIA,Raiffeisenkasse Schlitters Bruck und Strass reg.Gen.m.b.H.,Nr. 52,Schlitters,RZTIAT22320,2017-11-21,,
AUSTRIA,Raiffeisenkasse Stumm Stummerberg und Umgebung reg.Gen.m.b.H.,Dorfstrasse 17,Stumm,RZTIAT22332,2017-11-21,,
AUSTRIA,Raiffeisenkasse Villgratental eGen,Innervillgraten 79,Innervillgraten,RZTIAT22386,2017-11-21,,
AUSTRIA,RAIFFEISENKASSE Weinviertel Nordost eGen,"39, HAUPTSTRASSE",ZISTERSDORF,RLNWATWWZDF,2017-11-21,,
AUSTRIA,Raiffeisenlandesbank Burgenland und Revisionsverband eGen,Raiffeisenstrasse 1,Eisenstadt,RLBBAT2EXXX,2017-11-21,,
AUSTRIA,Raiffeisenlandesbank Kaernten - Rechenzentrum und Revisionsverband reg.Gen.m.b.H.,Raiffeisenplatz 1,Klagenfurt,RZKTAT2KXXX,2017-11-21,,
AUSTRIA,RAIFFEISENLANDESBANK NIEDEROESTERREICH-WIEN AG,"1, FRIEDRICH WILHELM RAIFFEISENPLATZ",WIEN,RLNWATWWXXX,2017-11-21,,
AUSTRIA,Raiffeisenlandesbank Oberoesterreich AG,Europaplatz 1a,Linz,RZOOAT2LXXX,2017-11-21,,
AUSTRIA,Raiffeisenverband Salzburg eGen,Schwarzstrasse 13-15,Salzburg,RVSAAT2SXXX,2017-11-21,,
AUSTRIA,S WOHNBAUBANK,21 GRABEN,VIENNA,WOHBATWWXXX,2017-11-21,,
AUSTRIA,Salzburger Sparkasse Bank AG,Alter Markt 3,Salzburg,SBGSAT2SXXX,2017-11-21,,
AUSTRIA,Santander Consumer Bank Gmbh,Wagramer Straße 19,VIENNA,SANTATWWXXX,2025-01-06,,
AUSTRIA,Schelhammer Capital Bank AG,Goldschmiedgasse 3,Vienna,BSSWATWWXXX,2020-12-07,,
AUSTRIA,SCHOELLERBANK AG,"3, RENNGASSE",VIENNA,SCHOATWWXXX,2025-01-06,,
AUSTRIA,Sparkasse Baden,Hauptplatz 15,Baden,SPBDAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Bludenz Bank AG,Sparkassenplatz 1,Bludenz,SSBLAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Bregenz Bank AG,Sparkassenplatz 1,Bregenz,SPBRAT2BXXX,2017-11-21,,
AUSTRIA,Sparkasse der Gemeinde Egg,Loco 873,Egg,SPEGAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse der Stadt Amstetten AG,Hauptplatz 31,Amstetten,SPAMAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse der Stadt Feldkirch,Sparkassenplatz 1,Feldkirch,SPFKAT2BXXX,2017-11-21,,
AUSTRIA,Sparkasse der Stadt Kitzbuehel,Bahnhofstrasse 6,Kitzbuehel,SPKIAT2KXXX,2017-11-21,,
AUSTRIA,SPARKASSE EFERDING-PEUERBACH-WAIZENKIRCHEN,Hauptstraße 26,Peuerbach,SPPBAT21XXX,2017-12-11,,
AUSTRIA,Sparkasse Feldkirchen/Kaernten,Sparkassenstrasse 1a,Feldkirchen,SPFNAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Frankenmarkt Aktiengesellschaft,Hauptstrasse 94,Frankenmarkt,SPFRAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Hainburg-Bruck-Neusiedl Aktiengesellschaft,Hauptplatz 1,Hainburg,SPHBAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Haugsdorf,Hauptplatz 1,Haugsdorf,SPHAAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Herzogenburg- Neulengbach,Rathausplatz 9-10,Herzogenburg,SPHEAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Horn-Ravelsbach-Kirchberg AG,Kirchenplatz 12,Horn,SPHNAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Imst AG,Sparkassenplatz 1,Imst,SPIMAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Korneuburg AG,Hauptplatz 28,Korneuburg,SSKOAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Kufstein Tiroler Sparkasse von 1877,Oberer Stadtplatz 1,Kufstein,SPKUAT22XXX,2017-11-21,,
AUSTRIA,Sparkasse Lambach Bank Aktiengesellschaft,Klosterplatz 3,Lambach,SPLAAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Langenlois,Kornplatz 2A,Langenlois,SPLSAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Mittersill Bank AG,Stadtplatz 4,Mittersill,SPMIAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Muehlviertel-West Bank AG,Stadtplatz 24,Rohrbach,SMWRAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Muerzzuschlag Aktiengesellschaft,Wiener Strasse 78,Muerzzuschlag,SPMZAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Neuhofen Bank Aktiengesellschaft,Marktplatz 18,Neuhofen,SPNKAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Neunkirchen,Hauptplatz 2,Neunkrichen,SPNGAT21XXX,2017-11-21,,
AUSTRIA,SPARKASSE NIEDERoeSTERREICH Mitte West Aktiengesellschaft,Domgasse 5,St. Poelten,SPSPAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Poellau AG,Hauptplatz 2,Poellau,SPPLAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Pottenstein N.oe.,Hauptplatz 5,Pottenstein,SPPOAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Poysdorf AG,Dreifaltigkeitsplatz 2,Poysdorf,SPPDAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Pregarten-Unterweissenbach AG,Stadtplatz 19,Pregarten,SPPRAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Rattenberg Bank AG,Sparkassenplatz 69,Rattenberg,SPRTAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Reutte AG,Obermarkt 51,Reutte,SPREAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Ried im Innkreis-Haag am Hausruck,Marktplatz 2,Ried im Innkreis,SPRHAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Salzkammergut AG,Sparkassenplatz 1,Bad Ischl,SKBIAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Scheibbs AG,Hauptstrasse 9,Scheibbs,SPSBAT21XXX,2017-11-21,,
AUSTRIA,Sparkasse Schwaz AG,Franz-Josef-Strasse 8-10,Schwaz,SPSCAT22XXX,2017-11-21,,
AUSTRIA,Sparkasse Voitsberg-Koeflach Bankaktiengesellschaft,Bahnhofstrasse 2,Voitsberg,SPVOAT21XXX,2017-11-21,,
AUSTRIA,Steiermaerkische Bank und Sparkassen Aktiengesellschaft,Sparkassenplatz 4,Graz,STSPAT2GXXX,2017-11-21,,
AUSTRIA,Tiroler Sparkasse Bankaktiengesellschaft Innsbruck,Sparkassenplatz 1,Innsbruck,SPIHAT22XXX,2017-11-21,,
AUSTRIA,UniCredit Bank Austria AG,Rothschildplatz 1,VIENNA,BKAUATWWXXX,2019-07-04,,
AUSTRIA,VAKIFBANK INTERNATIONAL AG,Prinz-Eugen-Straße 8-10/ Top 17,VIENNA,TVBAATWWXXX,2025-01-06,,
AUSTRIA,VOLKSBANK KAERNTEN EG,Pernhartgasse 7,KLAGENFURT,VBOEATWWKLA,2020-01-06,,
AUSTRIA,VOLKSBANK NIEDEROESTERREICH AG,BRUNNGASSE 10,ST. POELTEN,VBOEATWWNOM,2020-01-06,,
AUSTRIA,VOLKSBANK OBEROESTERREICH AG,PFARRGASSE 5,WELS,VBWEAT2WXXX,2020-01-06,,
AUSTRIA,VOLKSBANK SALZBURG EG,"13, ST. JULIEN-STRASSE",SALZBURG,VBOEATWWSAL,2020-01-06,,
AUSTRIA,VOLKSBANK STEIERMARK AG,SCHMIEDGASSE 31,GRAZ,VBOEATWWGRA,2020-01-06,,
AUSTRIA,VOLKSBANK TIROL AG,"1, MAINHARDSTRASSE",INNSBRUCK,VBOEATWWINN,2020-01-06,,
AUSTRIA,VOLKSBANK VORARLBERG E.GEN.,"27, RINGSTRASSE",RANKWEIL,VOVBAT2BXXX,2020-01-06,,
AUSTRIA,VOLKSBANK WIEN AG,"FAO Scanning department, Dietrichgasse 25",VIENNA,VBOEATWWXXX,2020-03-20,,
AUSTRIA,VOLKSKREDITBANK AG,"5-7, RUDIGIERSTRASSE",LINZ,VKBLAT2LXXX,2020-09-09,,
AUSTRIA,WALDVIERTLER SPARKASSE BANK AG,Sparkassenplatz 3,Zwettl,SPZWAT21XXX,2017-11-21,,
AUSTRIA,Walser Raiffeisenbank AG,Walserstrasse 263,Hirschegg,RANJAT2BXXX,2017-11-21,2023-03-13,
AUSTRIA,WESTERN UNION INTERNATIONAL BANK GMBH,"The Icon Vienna (Turm 24), Wiedner Gürtel 13",VIENNA,WUIBATWWXXX,2021-09-06,,
AUSTRIA,Wiener Neustaedter Sparkasse,Neunkirchner Strasse 4,Wiener Neustadt,WINSATWNXXX,2017-11-21,,
AUSTRIA,WIENER PRIVATBANK SE,Parkring 12,VIENNA,WIPBATWWXXX,2025-01-06,,
AUSTRIA,WSK BANK AG,Weimarer Strasse 26 - 28,VIENNA,WSPKATW1XXX,2025-01-06,,
AUSTRIA,Wüstenrot Bank AG,Stubenbastei 2,Vienna,WUSNATWWXXX,2025-01-06,,
BELGIUM,AION,"24, RUE JOSEPH II",BRUSSELS,BMPBBEBBXXX,2019-11-04,,
BELGIUM,Argenta Spaarbank nv,Belgielei 49-53,ANTWERPEN,ARSPBE22XXX,2018-11-18,,
BELGIUM,"Bank de Kremer, divisie van Bank J.Van Breda & C°",Ledeganckkaai 7,Antwerpen,ABERBE22XXX,2018-11-18,,
BELGIUM,Bank J. Van Breda & Co NV,Ledeganckkaai 7,Antwerpen,JVBABE22XXX,2018-11-18,,
BELGIUM,Banque Degroof Petercam SA,Rue de l'Industrie 44,BRUSSELS,DEGRBEBBXXX,2025-03-17,,
BELGIUM,BANQUE ENI S.A.,Rue Guimard 1A,BRUSSELS,ENIBBEBBXXX,2025-04-14,,
BELGIUM,Banque Nagelmackers S.A.,14 rue Montoyer,BRUSSELS,BNAGBEBBXXX,2018-11-18,,
BELGIUM,BANQUE TRANSATLANTIQUE BELGIUM,RUE DE CRAYER 14,BRUSSELS,CMCIBEB1BTB,2025-01-09,,
BELGIUM,Belfius Bank SA/NV,Place Charles Rogier 11,BRUSSELS,GKCCBEBBXXX,2018-11-18,,
BELGIUM,BEOBANK NV/SA,"BOULEVARD DU ROI ALBERT II, 2",BRUSSELS,CTBKBEBXXXX,2019-07-08,,
